cine,pelicula,fecha,hora,formato,idioma,duracion_min,clasificacion,poster,link_compra,sinopsis,trailer,generos,credito
Cinépolis Mallplaza Egaña,La Odisea,2026-09-01,16:45,2D,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,La noche del demonio: Están entre nosotros,2026-09-01,17:00,2D,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,TERROR,
Cinépolis Mallplaza Egaña,Papi Ricky: La película,2026-09-01,17:15,2D,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,COMEDIA,
Cinépolis Mallplaza Egaña,Coyote vs ACME,2026-09-01,17:30,2D,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"COMEDIA, ANIMACIÓN, AVENTURA",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-01,17:50,IMAX,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,Harry Potter y la piedra filosofal,2026-09-01,18:00,4DX,doblada,166,TE7,https://tickets-static-content.cinepolis.com/pimcore/21310/assets/Chile/Tickets/Movies/HarryPotterPiedraFilosofal/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, FANTASÍA",
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-01,18:15,2D,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-01,19:20,2D,subtitulada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,La noche del demonio: Están entre nosotros,2026-09-01,19:35,2D,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,TERROR,
Cinépolis Mallplaza Egaña,Papi Ricky: La película,2026-09-01,19:50,2D,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,COMEDIA,
Cinépolis Mallplaza Egaña,Coyote vs ACME,2026-09-01,20:15,2D,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"COMEDIA, ANIMACIÓN, AVENTURA",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-01,20:35,2D,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-01,21:20,2D,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-01,21:30,IMAX,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-01,21:50,4DX,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,La noche del demonio: Están entre nosotros,2026-09-01,22:10,2D,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,TERROR,
Cinépolis Mallplaza Egaña,Papi Ricky: La película,2026-09-01,22:20,2D,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,COMEDIA,
Cinépolis Mallplaza Egaña,La Guerra de los Últimos,2026-09-01,22:30,2D,subtitulada,100,14,https://tickets-static-content.cinepolis.com/pimcore/20625/assets/Chile/Tickets/Movies/LaGuerraDeLosUltimos/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"DRAMA, CIENCIA FICCIÓN",
Cinépolis Mallplaza Egaña,El Final De La Calle Oak,2026-09-01,22:40,2D,doblada,100,14,https://tickets-static-content.cinepolis.com/pimcore/20089/assets/Chile/Tickets/Movies/ElFinalDeLaCalleOak_copy/Es/P_720X1022_5_copy/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, CIENCIA FICCIÓN",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-02,11:50,IMAX,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,Coyote vs ACME,2026-09-02,12:00,2D,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"COMEDIA, ANIMACIÓN, AVENTURA",
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,12:00,2D,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,Papi Ricky: La película,2026-09-02,12:15,2D,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,COMEDIA,
Cinépolis Mallplaza Egaña,Coyote vs ACME,2026-09-02,12:45,2D,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"COMEDIA, ANIMACIÓN, AVENTURA",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-02,13:00,2D,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,13:15,2D,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,13:55,3D,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,Mi vecino Totoro,2026-09-02,14:20,2D,doblada,87,TE,https://tickets-static-content.cinepolis.com/pimcore/20415/assets/Chile/Tickets/Movies/MiVecinoTotoro/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"ANIMACIÓN, AVENTURA, FANTASÍA",
Cinépolis Mallplaza Egaña,Harry Potter y la piedra filosofal,2026-09-02,14:30,4DX,doblada,166,TE7,https://tickets-static-content.cinepolis.com/pimcore/21310/assets/Chile/Tickets/Movies/HarryPotterPiedraFilosofal/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, FANTASÍA",
Cinépolis Mallplaza Egaña,Toy Story 5,2026-09-02,14:45,2D,doblada,90,TE,https://tickets-static-content.cinepolis.com/pimcore/18179/assets/Chile/Tickets/Movies/ToyStory5/Es/720x1022_Toy_story_5_copia_2__4/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"COMEDIA, ANIMACIÓN, AVENTURA",
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,15:00,2D,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,Coyote vs ACME,2026-09-02,15:10,2D,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"COMEDIA, ANIMACIÓN, AVENTURA",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-02,15:30,IMAX,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,16:15,2D,subtitulada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,Harry Potter y la piedra filosofal,2026-09-02,16:30,2D,doblada,166,TE7,https://tickets-static-content.cinepolis.com/pimcore/21310/assets/Chile/Tickets/Movies/HarryPotterPiedraFilosofal/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, FANTASÍA",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-02,16:45,2D,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,La noche del demonio: Están entre nosotros,2026-09-02,17:00,2D,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,TERROR,
Cinépolis Mallplaza Egaña,Papi Ricky: La película,2026-09-02,17:20,2D,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,COMEDIA,
Cinépolis Mallplaza Egaña,Coyote vs ACME,2026-09-02,17:45,2D,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"COMEDIA, ANIMACIÓN, AVENTURA",
Cinépolis Mallplaza Egaña,Harry Potter y la piedra filosofal,2026-09-02,18:00,4DX,doblada,166,TE7,https://tickets-static-content.cinepolis.com/pimcore/21310/assets/Chile/Tickets/Movies/HarryPotterPiedraFilosofal/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, FANTASÍA",
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,18:15,2D,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,Katy Perry: The Lifetimes Tour - Live from Paris,2026-09-02,19:00,IMAX,subtitulada,132,TE,https://tickets-static-content.cinepolis.com/pimcore/21189/assets/Chile/Tickets/Movies/KatyPerry/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,CONCIERTO,
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,19:20,2D,subtitulada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,La noche del demonio: Están entre nosotros,2026-09-02,19:35,2D,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,TERROR,
Cinépolis Mallplaza Egaña,Papi Ricky: La película,2026-09-02,19:50,2D,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,COMEDIA,
Cinépolis Mallplaza Egaña,La Guerra de los Últimos,2026-09-02,20:00,2D,subtitulada,100,14,https://tickets-static-content.cinepolis.com/pimcore/20625/assets/Chile/Tickets/Movies/LaGuerraDeLosUltimos/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"DRAMA, CIENCIA FICCIÓN",
Cinépolis Mallplaza Egaña,Coyote vs ACME,2026-09-02,20:20,2D,doblada,105,TE7,https://tickets-static-content.cinepolis.com/pimcore/19803/assets/Chile/Tickets/Movies/CoyoteVSAcme/Es/720x1022_24/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"COMEDIA, ANIMACIÓN, AVENTURA",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-02,20:35,2D,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,21:20,2D,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,La Odisea,2026-09-02,21:50,IMAX,subtitulada,172,14,https://tickets-static-content.cinepolis.com/pimcore/18518/assets/Chile/Tickets/Movies/LaOdisea/Es/720x1022_poster_La_odisea_copia_2__1/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,ACCIÓN,
Cinépolis Mallplaza Egaña,Spider-Man: Un Nuevo Día,2026-09-02,21:50,4DX,doblada,144,TE7,https://tickets-static-content.cinepolis.com/pimcore/19604/assets/Chile/Tickets/Movies/SpiderManUnNuevoDia_copy/Es/SMBND_720x1022_2/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, ACCIÓN",
Cinépolis Mallplaza Egaña,La noche del demonio: Están entre nosotros,2026-09-02,22:10,2D,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,TERROR,
Cinépolis Mallplaza Egaña,Papi Ricky: La película,2026-09-02,22:20,2D,,93,TE7,https://tickets-static-content.cinepolis.com/pimcore/21450/assets/Chile/Tickets/Movies/PapiRickyLaPelicula/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,COMEDIA,
Cinépolis Mallplaza Egaña,La Guerra de los Últimos,2026-09-02,22:30,2D,subtitulada,100,14,https://tickets-static-content.cinepolis.com/pimcore/20625/assets/Chile/Tickets/Movies/LaGuerraDeLosUltimos/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"DRAMA, CIENCIA FICCIÓN",
Cinépolis Mallplaza Egaña,El Final De La Calle Oak,2026-09-02,22:40,2D,doblada,100,14,https://tickets-static-content.cinepolis.com/pimcore/20089/assets/Chile/Tickets/Movies/ElFinalDeLaCalleOak_copy/Es/P_720X1022_5_copy/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-plaza-egana-santiago-oriente&selected=cinepolis-plaza-egana-santiago-oriente,,,"AVENTURA, CIENCIA FICCIÓN",
Cinépolis Mallplaza Sur,La noche del demonio: Están entre nosotros,2026-08-31,13:20,2D,doblada,105,14,https://tickets-static-content.cinepolis.com/pimcore/19801/assets/Chile/Tickets/Movies/LaNocheDelDemonioEstaEntreNosotros/Es/720x1022_19/resource.jpg,https://cinepolis.com/cl?cinema=cinepolis-mall-plaza-sur-santiago-sur&selected=cinepolis-mall-plaza-sur-santiago-sur,,,TERROR,
